Year	Day	Nest_number	Nest_found	UTM_E	UTM_N	Datum	Zone	Area_Name	Habitat	Distance_From	Distance_On	Fresh_Nest	Species	Predation	PredatorSpecies	ReproductiveActivity	Notes
2007	210	N204	Systematic search	533947	8113587	NAD 27	17X	TR08	Riparian	1	42	Yes	Collared Lemming	No	NA	No	
2007	210	N205	Systematic search	533935	8113604	NAD 27	17X	TR08	Riparian	0.85	77	Yes	Brown and Collared Lemmings	No	NA	No	
2007	210	N206	Systematic search	533794	8113883	NAD 27	17X	TR08	Riparian	0.8	421	Yes	Brown and Collared Lemmings	No	NA	No	
2007	207	N193	Systematic search	534122	8111555	NAD 27	17X	TR10	Riparian	16	70	Yes	Collared Lemming	No	NA	No	
2007	207	N194	Systematic search	534167	8111566	NAD 27	17X	TR10	Riparian	3.4	113	Yes	Collared Lemming	No	NA	No	
2007	207	N195	Systematic search	534301	8111668	NAD 27	17X	TR10	Riparian	0.3	275	Yes	Brown and Collared Lemmings	No	NA	No	
2007	207	N196	Systematic search	534346	8111704	NAD 27	17X	TR10	Riparian	0.5	333	Yes	Collared Lemming	No	NA	No	
2007	207	N197	Systematic search	534364	8111719	NAD 27	17X	TR10	Riparian	1	358	Yes	Collared Lemming	No	NA	No	
2007	197	N139	Systematic search	529300	8112453	NAD 27	17X	TR12	Riparian	0.2	450	Yes	Collared Lemming	No	NA	Yes	
2007	202	N172	Systematic search	538714	8113618	NAD 27	17X	TR13	Riparian	9.35	104	Yes	Brown and Collared Lemmings	No	NA	No	
2007	202	N173	Systematic search	538695	8113667	NAD 27	17X	TR13	Riparian	5.2	160	Yes	Brown and Collared Lemmings	No	NA	No	
2007	202	N174	Systematic search	538687	8113754	NAD 27	17X	TR13	Riparian	3.4	440	Yes	Brown Lemming	No	NA	No	
2007	202	N175	Systematic search	538609	8113922	NAD 27	17X	TR13	Riparian	1.2	488	Yes	Brown and Collared Lemmings	No	NA	No	
2007	196	N120	Systematic search	536127	8112872	NAD 27	17X	TR14	Riparian	4.35	11	Yes	Collared Lemming	No	NA	No	
2007	196	N121	Systematic search	536118	8112883	NAD 27	17X	TR14	Riparian	1	42	Yes	Brown Lemming	No	NA	No	
2007	196	N122	Systematic search	536094	8112931	NAD 27	17X	TR14	Riparian	0.6	113	Yes	Brown and Collared Lemmings	No	NA	No	
2007	196	N123	Systematic search	536056	8113030	NAD 27	17X	TR14	Riparian	7.65	256	Yes	Brown and Collared Lemmings	No	NA	Yes	
2007	196	N124	Systematic search	536044	8113037	NAD 27	17X	TR14	Riparian	0.5	273	Yes	Brown Lemming	No	NA	No	
2007	196	N125	Systematic search	536051	8113039	NAD 27	17X	TR14	Riparian	8.5	273	Yes	Brown and Collared Lemmings	No	NA	No	
2007	196	N126	Systematic search	535993	8113138	NAD 27	17X	TR14	Riparian	11.6	387	Yes	Brown and Collared Lemmings	No	NA	No	
2007	173	N043	Systematic search	539452	8119666	NAD 27	17X	TR15	Riparian	0.65	59	Yes	Collared Lemming	No	NA	No	
2007	173	N044	Systematic search	539454	8119670	NAD 27	17X	TR15	Riparian	0.8	74	Yes	Brown and Collared Lemmings	No	NA	No	
2007	199	N143	Systematic search	539481	8115302	NAD 27	17X	TR16	Riparian	0.6	58	Yes	Brown Lemming	No	NA	No	
2007	194	N114	Systematic search	531707	8113513	NAD 27	17X	TR17	Riparian	2	3	Yes	Collared Lemming	No	NA	No	
2007	203	N184	Systematic search	537074	8114486	NAD 27	17X	TR18	Riparian	0.6	0	Yes	Collared Lemming	No	NA	No	
2007	203	N185	Systematic search	536961	8114253	NAD 27	17X	TR18	Riparian	17	301	Yes	Collared Lemming	No	NA	Yes	
2007	194	N115	Systematic search	530696	8113463	NAD 27	17X	TR19	Riparian	17.85	56	Yes	Brown and Collared Lemmings	No	NA	Yes	
2007	194	N116	Systematic search	530563	8113527	NAD 27	17X	TR19	Riparian	19	173	Yes	Collared Lemming	No	NA	No	
2007	194	N117	Systematic search	530557	8113533	NAD 27	17X	TR19	Riparian	18	175	Yes	Brown and Collared Lemmings	No	NA	No	
2007	194	N118	Systematic search	530563	8113558	NAD 27	17X	TR19	Riparian	6.8	190	Yes	Brown Lemming	No	NA	Yes	
2007	201	N147	Systematic search	532943	8113635	NAD 27	17X	TR20	Riparian	9.35	67	Yes	Brown and Collared Lemmings	No	NA	Yes	
2007	201	N148	Systematic search	532934	8113610	NAD 27	17X	TR20	Riparian	8.5	113	Yes	Brown and Collared Lemmings	No	NA	Yes	
2007	201	N149	Systematic search	532935	8113601	NAD 27	17X	TR20	Riparian	7.65	118	Yes	Brown Lemming	No	NA	Yes	
2007	201	N150	Systematic search	532932	8113594	NAD 27	17X	TR20	Riparian	8.5	122	Yes	Brown Lemming	No	NA	Yes	
2007	201	N151	Systematic search	532915	8113565	NAD 27	17X	TR20	Riparian	7.65	155	Yes	Brown Lemming	No	NA	No	
2007	201	N152	Systematic search	532915	8113534	NAD 27	17X	TR20	Riparian	6.8	195	Yes	Collared Lemming	No	NA	No	
2007	201	N153	Systematic search	532910	8113475	NAD 27	17X	TR20	Riparian	13.6	258	Yes	Brown Lemming	No	NA	Yes	
2007	201	N154	Systematic search	532910	8113470	NAD 27	17X	TR20	Riparian	15.3	259	Yes	Brown and Collared Lemmings	No	NA	No	
2007	201	N155	Systematic search	532864	8113440	NAD 27	17X	TR20	Riparian	2.3	319	Yes	Brown Lemming	No	NA	Yes	
2007	201	N156	Systematic search	532864	8113438	NAD 27	17X	TR20	Riparian	1.2	319	Yes	Collared Lemming	No	NA	Yes	
2007	201	N157	Systematic search	532860	8113427	NAD 27	17X	TR20	Riparian	1	332	Yes	Collared Lemming	No	NA	Yes	
2007	201	N158	Systematic search	532849	8113411	NAD 27	17X	TR20	Riparian	2	358	Yes	Brown and Collared Lemmings	No	NA	No	
2007	201	N159	Systematic search	532848	8113400	NAD 27	17X	TR20	Riparian	0.8	370	Yes	Brown Lemming	Yes	Unknown	No	
2007	201	N160	Systematic search	532840	8113361	NAD 27	17X	TR20	Riparian	2.8	423	Yes	Unknown	Unk	NA	Unk	
2007	201	N161	Systematic search	532827	8113346	NAD 27	17X	TR20	Riparian	2.2	452	Yes	Unknown	Unk	NA	Unk	
2007	201	N162	Systematic search	532829	8113352	NAD 27	17X	TR20	Riparian	1.2	457	Yes	Unknown	Unk	NA	Unk	
2007	193	N088	Systematic search	535820	8112084	NAD 27	17X	TR21	Riparian	3.4	151	Yes	Collared Lemming	No	NA	Yes	
2007	193	N089	Systematic search	535820	8112083	NAD 27	17X	TR21	Riparian	2.45	152	Yes	Collared Lemming	No	NA	Yes	
2007	193	N090	Systematic search	535813	8112087	NAD 27	17X	TR21	Riparian	0.35	158	Yes	Brown and Collared Lemmings	No	NA	No	
2007	175	N051	Systematic search	537613	8118848	NAD 27	17X	TR22	Riparian	0.4	74	Yes	Collared Lemming	No	NA	No	
2007	203	N177	Systematic search	535337	8115189	NAD 27	17X	TR25	Riparian	10.2	176	Yes	Brown and Collared Lemmings	No	NA	Yes	
2007	203	N178	Systematic search	535313	8115180	NAD 27	17X	TR25	Riparian	6.8	212	Yes	Collared Lemming	Yes	Unknown	No	
2007	203	N179	Systematic search	535276	8115141	NAD 27	17X	TR25	Riparian	4.25	290	Yes	Collared Lemming	No	NA	No	
2007	203	N180	Systematic search	535254	8115047	NAD 27	17X	TR25	Riparian	10.2	400	Yes	Brown Lemming	No	NA	No	
2007	203	N181	Systematic search	535227	8115019	NAD 27	17X	TR25	Riparian	17	460	Yes	Brown Lemming	No	NA	Yes	
2008	193	GH01	Systematic search	534136	8118389	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	No	
2008	193	GH02	Systematic search	534035	8118346	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	No	
2008	193	GH03	Systematic search	534135	8118464	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	193	GH04	Systematic search	534198	8118503	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	No	
2008	193	GH05	Systematic search	533997	8118416	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	No	
2008	194	GH06	Systematic search	534004	8118412	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	No	
2008	194	GH07	Systematic search	533999	8118433	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	194	GH08	Systematic search	534185	8118508	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	No	
2008	194	GH09	Systematic search	534192	8118502	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	No	
2008	194	GH10	Systematic search	534237	8118580	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Collared lemming	No	NA	Yes	
2008	194	GH11	Systematic search	534237	8118581	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Collared lemming	No	NA	Yes	
2008	194	GH12	Systematic search	534240	8118598	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	194	GH13	Systematic search	534228	8118575	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	No	
2008	194	GH14	Systematic search	534165	8118567	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	No	
2008	194	GH15	Systematic search	534203	8118546	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	No	
2008	194	GH16	Systematic search	534161	8118553	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	No	
2008	194	GH17	Systematic search	534097	8118521	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	194	GH18	Systematic search	534011	8118480	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	194	GH19	Systematic search	534020	8118439	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	No	
2008	205	GH20	Systematic search	533966	8118511	NAD 27	17X	LG1	Wetland	NA	NA	No	Brown lemming	No	NA	Yes	
2008	205	GH21	Systematic search	534081	8118544	NAD 27	17X	LG1	Wetland	NA	NA	No	Brown lemming	No	NA	No	
2008	205	GH22	Systematic search	534127	8118616	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	No	
2008	205	GH23	Systematic search	534163	8118631	NAD 27	17X	LG1	Wetland	NA	NA	No	Brown lemming	No	NA	No	found in water...
2008	205	GH24	Systematic search	534164	8118634	NAD 27	17X	LG1	Wetland	NA	NA	No	Brown lemming	No	NA	No	
2008	205	GH25	Systematic search	534141	8118657	NAD 27	17X	LG1	Wetland	NA	NA	No	Brown lemming	No	NA	No	found in water...
2008	205	GH26	Systematic search	534164	8118634	NAD 27	17X	LG1	Wetland	NA	NA	No	Brown lemming	No	NA	No	found in water...
2008	205	GH27	Systematic search	534116	8118651	NAD 27	17X	LG1	Wetland	NA	NA	No	Brown lemming	No	NA	No	found in water...
2008	205	GH28	Systematic search	534049	8118621	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	Yes	found in water...
2008	205	GH29	Systematic search	533896	8118546	NAD 27	17X	LG1	Wetland	NA	NA	No	Brown lemming	No	NA	Yes	
2008	205	GH30	Systematic search	534089	8118709	NAD 27	17X	LG1	Wetland	NA	NA	No	Brown lemming	No	NA	No	
2008	205	GH31	Systematic search	534084	8118726	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown lemming	No	NA	No	
2008	205	GH32	Systematic search	533951	8118632	NAD 27	17X	LG1	Wetland	NA	NA	No	Brown lemming	No	NA	Yes	
2008	179	GM01	Systematic search	533205	8117180	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	179	GM02	Systematic search	533056	8117131	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	179	GM03	Systematic search	533177	8117154	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	179	GM04	Systematic search	533064	8117110	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	179	GM05	Systematic search	NA	NA	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	no GPS taken
2008	179	GM06	Systematic search	532993	8117035	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	179	GM07	Systematic search	533178	8117083	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown and Collared Lemmings	No	NA	Yes	reproduction: collared
2008	179	GM08	Systematic search	533175	8117082	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	Yes	Unknown	Yes	
2008	179	GM09	Systematic search	533052	8117037	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	210	GM10	Systematic search	533228	8116983	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	Unk	NA	Unk	
2008	210	GM11	Systematic search	532961	8117070	NAD 27	17X	LG2	Mesic	NA	NA	No	Brown lemming	No	NA	No	
2008	210	GM12	Systematic search	533127	8117108	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	210	GM13	Systematic search	533180	8117126	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	210	GM14	Systematic search	533175	8117085	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	210	GM15	Systematic search	533176	8117085	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	210	GM16	Systematic search	533174	8117084	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Collared lemming	No	NA	Yes	
2008	210	GM17	Systematic search	533178	8117090	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Collared lemming	No	NA	Yes	
2008	210	GM18	Systematic search	533120	8117042	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	210	GM19	Systematic search	533119	8117037	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	210	GM20	Systematic search	533096	8117035	NAD 27	17X	LG2	Mesic	NA	NA	No	Brown lemming	Yes	Unknown	Yes	
2008	210	GM21	Systematic search	533057	8117056	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Collared lemming	Yes	Unknown	Yes	
2008	210	GM22	Systematic search	533047	8117042	NAD 27	17X	LG2	Mesic	NA	NA	No	Brown lemming	Yes	Unknown	Yes	
2008	210	GM23	Systematic search	533283	8117084	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	210	GM24	Systematic search	533285	8117084	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	210	GM25	Systematic search	533232	8116940	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	210	GM26	Systematic search	533204	8116948	NAD 27	17X	LG2	Mesic	NA	NA	No	Brown lemming	No	NA	No	
2008	210	GM27	Systematic search	533351	8116921	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	210	GM28	Systematic search	533323	8116929	NAD 27	17X	LG2	Mesic	NA	NA	No	Brown lemming	No	NA	Yes	
2008	210	GM29	Systematic search	533293	8116919	NAD 27	17X	LG2	Mesic	NA	NA	No	Brown lemming	No	NA	No	
2008	210	GM30	Systematic search	533263	8116881	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	210	GM31	Systematic search	533251	8116880	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	210	GM32	Systematic search	533251	8116900	NAD 27	17X	LG2	Mesic	NA	NA	No	Brown lemming	No	NA	No	
2008	210	GM33	Systematic search	533236	8116857	NAD 27	17X	LG2	Mesic	NA	NA	No	Brown lemming	No	NA	Yes	nest found in a pond
2008	210	GM34	Systematic search	533321	8116869	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	210	GM35	Systematic search	533307	8116894	NAD 27	17X	LG2	Mesic	NA	NA	No	Brown lemming	No	NA	No	
2008	210	GM36	Systematic search	533337	8116877	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	210	GM37	Systematic search	533343	8116874	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	210	GM38	Systematic search	533343	8116876	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	found beside nest GM37
2008	210	GM39	Systematic search	533344	8116899	NAD 27	17X	LG2	Mesic	NA	NA	No	Brown lemming	No	NA	No	
2008	201	GE01	Systematic search	534039	8117239	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	201	GE02	Systematic search	533982	8117207	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Collared lemming	No	NA	No	
2008	201	GE03	Systematic search	534008	8117222	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	201	GE04	Systematic search	533994	8117228	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	201	GE05	Systematic search	534134	8117296	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	No	Brown lemming	No	NA	No	
2008	201	GE06	Systematic search	534135	8117309	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	201	GE07	Systematic search	534061	8117256	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	No	Brown lemming	No	NA	No	
2008	201	GE08	Systematic search	534061	8117256	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	No	Brown lemming	No	NA	Yes	nest broken up, found in a stream
2008	201	GE09	Systematic search	534004	8117234	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	No	Brown lemming	No	NA	No	nest broken up, found in a stream
2008	201	GE10	Systematic search	534004	8117234	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	No	Brown lemming	No	NA	Yes	nest broken up, found in a stream
2008	201	GE11	Systematic search	534004	8117234	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	No	Brown lemming	No	NA	Yes	nest broken up, found in a stream
2008	201	GE12	Systematic search	534004	8117234	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	No	Brown lemming	No	NA	No	nest broken up, found in a stream
2008	201	GE13	Systematic search	533982	8117227	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	No	Brown lemming	No	NA	Yes	
2008	201	GE14	Systematic search	533982	8117227	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	No	Brown lemming	No	NA	No	nest found in a stream
2008	201	GE15	Systematic search	533982	8117227	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	No	Brown lemming	No	NA	Yes	nest found in a stream
2008	201	GE16	Systematic search	533982	8117227	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	No	Brown lemming	No	NA	No	nest found in a stream
2008	201	GE17	Systematic search	534139	8117403	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	No	Brown lemming	No	NA	No	
2008	202	GE18	Systematic search	533980	8117221	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown and Collared Lemmings	No	NA	No	
2008	202	GE19	Systematic search	533984	8117226	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	202	GE20	Systematic search	533921	8117311	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown and Collared Lemmings	No	NA	No	
2008	202	GE21	Systematic search	533932	8117329	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	202	GE22	Systematic search	533946	8117333	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown and Collared Lemmings	No	NA	No	
2008	202	GE23	Systematic search	534063	8117353	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	202	GE24	Systematic search	534069	8117365	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	No	Brown lemming	No	NA	No	
2008	202	GE25	Systematic search	533985	8117366	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	202	GE26	Systematic search	534009	8117381	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	202	GE27	Systematic search	534067	8117412	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	202	GE28	Systematic search	534064	8117416	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	202	GE29	Systematic search	534023	8117435	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	202	GE30	Systematic search	534021	8117437	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	Unk	NA	Unk	
2008	202	GE31	Systematic search	533925	8117302	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	202	GE32	Systematic search	533924	8117301	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	202	GE33	Systematic search	534043	8117461	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	202	GE34	Systematic search	534052	8117457	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	202	GE35	Systematic search	534012	8117487	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	Yes	
2008	202	GE36	Systematic search	533974	8117463	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	202	GE37	Systematic search	533942	8117438	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	202	GE38	Systematic search	533917	8117418	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	202	GE39	Systematic search	533872	8117394	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	202	GE40	Systematic search	533867	8117395	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	202	GE41	Systematic search	533879	8117350	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown lemming	No	NA	No	
2008	168	VD01	Systematic search	533975	8118300	NAD 27	17X	TH02	Wetland	11.5	38	Yes	Brown lemming	No	NA	Yes	
2008	168	VD02	Systematic search	533992	8118415	NAD 27	17X	TH02	Wetland	5	48	Yes	Brown lemming	No	NA	No	
2008	168	VD03	Systematic search	533999	8118433	NAD 27	17X	TH02	Wetland	15.7	60	Yes	Brown lemming	No	NA	No	
2008	178	VD27	Systematic search	536478	8120597	NAD 83	17X	TH08	Wetland	7.8	330	Yes	Brown lemming	No	NA	No	
2008	168	VD04	Systematic search	534495	8119040	NAD 27	17X	TH09	Wetland	10.05	272	Yes	Brown lemming	No	NA	No	
2008	168	VD05	Systematic search	534495	8119145	NAD 27	17X	TH09	Wetland	6.92	380	Yes	Brown lemming	No	NA	Yes	
2008	168	VD06	Systematic search	534473	8119208	NAD 27	17X	TH09	Wetland	7.6	440	Yes	Brown lemming	No	NA	No	
2008	178	VD28	Systematic search	537494	8121043	NAD 27	17X	TH12	Wetland	12.9	280	Yes	Brown lemming	No	NA	No	
2008	178	VD29	Systematic search	537485	8121190	NAD 27	17X	TH12	Wetland	3.4	428	Yes	Brown lemming	No	NA	No	
2008	178	VD30	Systematic search	537479	8121235	NAD 27	17X	TH12	Wetland	4.3	454	Yes	Brown lemming	No	NA	Yes	
2008	175	VD22	Systematic search	530498	8116429	NAD 27	17X	TH17	Wetland	12.6	165	Yes	Brown and Collared Lemmings	No	NA	No	
2008	178	VD23	Systematic search	535980	8119906	NAD 27	17X	TH18	Wetland	5.2	143	Yes	Brown lemming	No	NA	No	
2008	178	VD24	Systematic search	535994	8120085	NAD 27	17X	TH18	Wetland	9.5	320	Yes	Brown lemming	No	NA	No	
2008	178	VD25	Systematic search	535974	8120142	NAD 27	17X	TH18	Wetland	12.9	378	Yes	Brown lemming	No	NA	No	
2008	178	VD26	Systematic search	536002	8120156	NAD 27	17X	TH18	Wetland	18.9	405	Yes	Brown lemming	No	NA	Yes	
2008	172	VD07	Systematic search	532488	8118053	NAD 27	17X	TH23	Wetland	2.1	285	Yes	Brown lemming	No	NA	No	
2008	172	VD08	Systematic search	532496	8118023	NAD 27	17X	TH23	Wetland	10.1	250	Yes	Brown lemming	No	NA	No	
2008	172	VD09	Systematic search	532490	8118018	NAD 27	17X	TH23	Wetland	5	250	Yes	Brown lemming	No	NA	No	
2008	172	VD10	Systematic search	532494	8118011	NAD 27	17X	TH23	Wetland	8	242	Yes	Brown lemming	No	NA	No	
2008	172	VD11	Systematic search	532478	8117885	NAD 27	17X	TH23	Wetland	5.8	120	Yes	Brown lemming	No	NA	No	
2008	185	MC04	Systematic search	530995	8114736	NAD 27	17X	TM03	Mesic	10	38.3	Yes	Brown lemming	No	NA	Yes	
2008	185	MC05	Systematic search	530964	8114710	NAD 27	17X	TM03	Mesic	24	44.4	Yes	Brown lemming	No	NA	No	
2008	185	MC06	Systematic search	530979	8114612	NAD 27	17X	TM03	Mesic	7.5	154.6	Yes	Brown lemming	No	NA	No	
2008	185	MC07	Systematic search	530982	8114601	NAD 27	17X	TM03	Mesic	2.5	160.7	Yes	Brown lemming	No	NA	No	
2008	185	MC08	Systematic search	530966	8114601	NAD 27	17X	TM03	Mesic	19	160.7	Yes	Brown lemming	No	NA	Yes	
